   33.000000,   33.000000,   33.000000,   33.000000,   33.000000,   33.000000,   66.000000,   66.000000,   66.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   66.000000,   66.000000,   66.000000,     .000000,     .000000,     .000000,   33.000000,   33.000000,   33.000000,   99.000000,   99.000000,   99.000000,   66.000000,   66.000000,   66.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   99.000000,   99.000000,   99.000000,     .000000,     .000000,     .000000,   33.000000,   33.000000,   33.000000,   66.000000,   66.000000,   66.000000,   66.000000,   66.000000,   66.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   99.000000,   99.000000,   99.000000
 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1773.000000, 1773.000000, 1773.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1213.000000, 1213.000000, 1213.000000, 1213.000000, 1213.000000, 1213.000000, 1166.000000, 1166.000000, 1166.000000, 1213.000000, 1213.000000, 1213.000000, 1213.000000, 1213.000000, 1213.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 5413.000000, 5413.000000, 5413.000000, 5366.000000, 5366.000000, 5366.000000, 5413.000000, 5413.000000, 5413.000000, 5413.000000, 5413.000000, 5413.000000, 5413.000000, 5413.000000, 5413.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1820.000000, 1820.000000, 1820.000000
 3500.000000, 3500.000000, 3500.000000, 3500.000000, 3500.000000, 3500.000000, 3500.000000, 3500.000000, 3500.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 4153.000000, 4153.000000, 4153.000000, 4200.000000, 4200.000000, 4200.000000, 4200.000000, 4200.000000, 4200.000000, 4153.000000, 4153.000000, 4153.000000, 3500.000000, 3500.000000, 3500.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 6300.000000, 6300.000000, 6300.000000, 6253.000000, 6253.000000, 6253.000000, 6300.000000, 6300.000000, 6300.000000, 6253.000000, 6253.000000, 6253.000000, 6300.000000, 6300.000000, 6300.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 4900.000000, 4900.000000, 4900.000000
     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   73.000000,   73.000000,   73.000000,   73.000000,   73.000000,   73.000000,   73.000000,   73.000000,   73.000000,  110.000000,  110.000000,  110.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000
     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   73.000000,   73.000000,   73.000000,   36.000000,   36.000000,   36.000000,   36.000000,   36.000000,   36.000000,   73.000000,   73.000000,   73.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000
     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 3640.000000, 3640.000000, 3640.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1820.000000, 1820.000000, 1820.000000
     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 1820.000000, 3640.000000, 3640.000000, 3640.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1820.000000, 1820.000000, 1820.000000
     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,  933.000000,  933.000000,  933.000000,  886.000000,  886.000000,  886.000000, 1773.000000, 1773.000000, 1773.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,  886.000000,  886.000000,  886.000000
     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1260.000000, 1260.000000, 1260.000000, 1213.000000, 1213.000000, 1213.000000, 2473.000000, 2473.000000, 2473.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1213.000000, 1213.000000, 1213.000000
     .000000,     .000000,     .000000,  513.000000,  513.000000,  513.000000,  990.000000,  990.000000,  990.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,  476.000000,  476.000000,  476.000000,  513.000000,  513.000000,  513.000000,     .000000,     .000000,     .000000, 2456.000000, 2456.000000, 2456.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   36.000000,   36.000000,   36.000000, 2530.000000, 2530.000000, 2530.000000,  146.000000,  146.000000,  146.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,   73.000000,   73.000000,   73.000000
     .000000,     .000000,     .000000,  366.000000,  366.000000,  366.000000,  806.000000,  806.000000,  806.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,  403.000000,  403.000000,  403.000000,  403.000000,  403.000000,  403.000000,     .000000,     .000000,     .000000, 1980.000000, 1980.000000, 1980.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000, 1980.000000, 1980.000000, 1980.000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000,     .000000
